Program,Version,Program build date,Command line,Start time,Stop time,Elapsed time (seconds),Status
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:-0.1 /wparam:0 /iterations:18 Photoscan_las_Clip_ground.las 5 Photoscan_las_Clip.las ","Fri Jan 18 12:42:54 2019","Fri Jan 18 12:42:54 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:-0.5 /wparam:0 /iterations:18 Photoscan_las_Clip_ground.las 5 Photoscan_las_Clip.las ","Fri Jan 18 12:43:06 2019","Fri Jan 18 12:43:06 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.5 /iterations:18 Photoscan_las_Clip_ground.las 5 Photoscan_las_Clip.las ","Fri Jan 18 12:43:19 2019","Fri Jan 18 12:43:19 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.5 /iterations:18 Photoscan_las_Clip_ground.las 50 Photoscan_las_Clip.las ","Fri Jan 18 12:43:27 2019","Fri Jan 18 12:43:27 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.5 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:43:32 2019","Fri Jan 18 12:43:33 2019",1,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.4 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:43:40 2019","Fri Jan 18 12:43:40 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.3 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:43:47 2019","Fri Jan 18 12:43:48 2019",1,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.01 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:43:56 2019","Fri Jan 18 12:43:56 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.05 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:44:03 2019","Fri Jan 18 12:44:03 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.04 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:44:10 2019","Fri Jan 18 12:44:11 2019",1,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /outlier:-0.1,10 /gparam:0 /wparam:0.04 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:45:07 2019","Fri Jan 18 12:45:08 2019",1,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /outlier:-0.1,10 /gparam:0 /wparam:0.1 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:45:28 2019","Fri Jan 18 12:45:28 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /outlier:-1,10 /gparam:0 /wparam:0.1 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:45:37 2019","Fri Jan 18 12:45:37 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /outlier:-1,10 /gparam:0 /wparam:0.04 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:45:49 2019","Fri Jan 18 12:45:49 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /outlier:0,10 /gparam:0 /wparam:0.04 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:46:05 2019","Fri Jan 18 12:46:05 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /outlier:0 /gparam:0 /wparam:0.04 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:46:15 2019","Fri Jan 18 12:46:15 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /outlier:97.3,500 /gparam:0 /wparam:0.04 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:47:08 2019","Fri Jan 18 12:47:08 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /outlier:97 /gparam:0 /wparam:0.04 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:47:42 2019","Fri Jan 18 12:47:42 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /outlier:97 /gparam:0 /wparam:0.1 /iterations:18 Photoscan_las_Clip_ground.las 1 Photoscan_las_Clip.las ","Fri Jan 18 12:48:35 2019","Fri Jan 18 12:48:36 2019",1,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /outlier:97.1 /gparam:0 /wparam:0.1 /iterations:18 Photoscan_las_Clip_ground.las 5 Photoscan_las_Clip.las ","Fri Jan 18 12:49:14 2019","Fri Jan 18 12:49:15 2019",1,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 Z18_recortado_filtered_ground2.las 1 Z18_recortado_filtered.las","Fri Jan 18 13:21:14 2019","Fri Jan 18 13:21:41 2019",27,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 Z18_recortado_filtered_ground.las 1 Z18_recortado_filtered.las","Fri Jan 18 13:22:06 2019","Fri Jan 18 13:22:34 2019",28,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.18 /iterations:20 Z18_recortado_filtered_ground2.las 5 Z18_recortado_filtered_ground.las","Fri Jan 18 13:22:40 2019","Fri Jan 18 13:23:11 2019",31,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 Z19_recortado_filtered_ground.las 1 Z19_recortado_filtered.las","Fri Jan 18 13:23:57 2019","Fri Jan 18 13:24:18 2019",21,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.18 /iterations:20 Z19_recortado_filtered_ground2.las 5 Z19_recortado_filtered_ground.las","Fri Jan 18 13:25:05 2019","Fri Jan 18 13:25:30 2019",25,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 E:\Palancia\TLS\Z18_recortado_filtered_ground.las 1 E:\Palancia\TLS\Z18_recortado_filtered.las","Fri Jan 18 13:44:33 2019","Fri Jan 18 13:45:00 2019",27,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.18 /iterations:20 E:\Palancia\TLS\Z18_recortado_filtered_ground2.las 5 E:\Palancia\TLS\Z18_recortado_filtered_ground.las","Fri Jan 18 13:45:00 2019","Fri Jan 18 13:45:32 2019",32,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 E:\Palancia\TLS\Z19_recortado_filtered_ground.las 1 E:\Palancia\TLS\Z19_recortado_filtered.las","Fri Jan 18 13:45:32 2019","Fri Jan 18 13:45:53 2019",21,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.18 /iterations:20 E:\Palancia\TLS\Z18_recortado_filtered_ground2.las 5 E:\Palancia\TLS\Z18_recortado_filtered_ground.las","Fri Jan 18 13:45:53 2019","Fri Jan 18 13:46:25 2019",32,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 E:\Palancia\TLS\Z20_recortado_filtered_ground.las 1 E:\Palancia\TLS\Z20_recortado_filtered.las","Fri Jan 18 13:46:25 2019","Fri Jan 18 13:46:47 2019",22,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.18 /iterations:20 E:\Palancia\TLS\Z18_recortado_filtered_ground2.las 5 E:\Palancia\TLS\Z18_recortado_filtered_ground.las","Fri Jan 18 13:46:47 2019","Fri Jan 18 13:47:19 2019",32,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:\Palancia\TLS\Photoscan_las_Clip_ground.las 5 E:\Palancia\TLS\Photoscan_las_Clip.las","Fri Jan 18 13:47:19 2019","Fri Jan 18 13:47:19 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 E:\Palancia\TLS\Z20_recortado_filtered_ground.las 1 E:\Palancia\TLS\Z20_recortado_filtered.las","Fri Jan 18 13:49:30 2019","Fri Jan 18 13:49:52 2019",22,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.2 /iterations:20 E:\Palancia\TLS\Z18_recortado_filtered_ground2.las 5 E:\Palancia\TLS\Z18_recortado_filtered_ground.las","Fri Jan 18 13:49:52 2019","Fri Jan 18 13:50:24 2019",32,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 E:\Palancia\TLS\Z20_recortado_filtered_ground.las 1 E:\Palancia\TLS\Z20_recortado_filtered.las","Fri Jan 18 13:53:00 2019","Fri Jan 18 13:53:22 2019",22,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.2 /iterations:20 E:\Palancia\TLS\Z20_recortado_filtered_ground2.las 5 E:\Palancia\TLS\Z20_recortado_filtered_ground.las","Fri Jan 18 13:53:22 2019","Fri Jan 18 13:53:48 2019",26,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.25 /iterations:8 E:\Palancia\TLS\Z20_recortado_filtered_ground.las 1 E:\Palancia\TLS\Z20_recortado_filtered.las","Fri Jan 18 13:54:24 2019","Fri Jan 18 13:54:46 2019",22,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.25 /iterations:20 E:\Palancia\TLS\Z20_recortado_filtered_ground2.las 5 E:\Palancia\TLS\Z20_recortado_filtered_ground.las","Fri Jan 18 13:54:47 2019","Fri Jan 18 13:55:13 2019",26,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.3 /iterations:8 E:\Palancia\TLS\Z20_recortado_filtered_ground.las 1 E:\Palancia\TLS\Z20_recortado_filtered.las","Fri Jan 18 13:55:44 2019","Fri Jan 18 13:56:07 2019",23,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.3 /iterations:20 E:\Palancia\TLS\Z20_recortado_filtered_ground2.las 5 E:\Palancia\TLS\Z20_recortado_filtered_ground.las","Fri Jan 18 13:56:07 2019","Fri Jan 18 13:56:34 2019",27,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 E:\Palancia\TLS\Z19_recortado_filtered_ground.las 1 E:\Palancia\TLS\Z19_recortado_filtered.las","Fri Jan 18 14:00:13 2019","Fri Jan 18 14:00:35 2019",22,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.18 /iterations:20 E:\Palancia\TLS\Z19_recortado_filtered_ground2.las 5 E:\Palancia\TLS\Z19_recortado_filtered_ground.las","Fri Jan 18 14:00:35 2019","Fri Jan 18 14:00:59 2019",24,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.25 /iterations:8 E:\Palancia\TLS\Z19_recortado_filtered_ground.las 1 E:\Palancia\TLS\Z19_recortado_filtered.las","Fri Jan 18 14:03:25 2019","Fri Jan 18 14:03:46 2019",21,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.25 /iterations:20 E:\Palancia\TLS\Z19_recortado_filtered_ground2.las 5 E:\Palancia\TLS\Z19_recortado_filtered_ground.las","Fri Jan 18 14:03:46 2019","Fri Jan 18 14:04:13 2019",27,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," Z20_recortado_filtered_ground2.dtm 0.1 m m 1 30 2 3 Z20_recortado_filtered_ground2.las","Mon Jan 21 09:26:59 2019","Mon Jan 21 09:27:02 2019",3,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster Z20_recortado_filtered_ground2.dtm","Mon Jan 21 09:30:19 2019","Mon Jan 21 09:30:19 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\Z18_recortado_filtered_ground2.dtm 0.1 m m 1 30 2 3 E:\Palancia\TLS\Z18_recortado_filtered_ground2.las","Mon Jan 21 09:41:25 2019","Mon Jan 21 09:41:28 2019",3,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\Z18_recortado_filtered_ground2.dtm 0.1 m m 1 30 2 3 E:\Palancia\TLS\Z18_recortado_filtered_ground2.las","Mon Jan 21 09:41:35 2019","Mon Jan 21 09:41:38 2019",3,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\Z18_recortado_filtered_ground2.dtm","Mon Jan 21 09:41:38 2019","Mon Jan 21 09:41:38 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\Z19_recortado_filtered_ground2.dtm 0.1 m m 1 30 2 3 E:\Palancia\TLS\Z19_recortado_filtered_ground2.las","Mon Jan 21 09:43:59 2019","Mon Jan 21 09:44:01 2019",2,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\Z19_recortado_filtered_ground2.dtm","Mon Jan 21 09:44:01 2019","Mon Jan 21 09:44:01 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\Z20_recortado_filtered_ground2.dtm 0.1 m m 1 30 2 3 E:\Palancia\TLS\Z20_recortado_filtered_ground2.las","Mon Jan 21 09:44:01 2019","Mon Jan 21 09:44:04 2019",3,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\Z20_recortado_filtered_ground2.dtm","Mon Jan 21 09:44:04 2019","Mon Jan 21 09:44:04 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\Photogrammetry_ground.dtm 0.1 m m 1 30 2 3 E:\Palancia\TLS\Photoscan_las_Clip_ground.las","Mon Jan 21 09:44:04 2019","Mon Jan 21 09:44:04 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\Photogrammetry_ground.dtm","Mon Jan 21 09:44:04 2019","Mon Jan 21 09:44:04 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\Z18_recortado_filtered_ground2.dtm 0.1 m m 1 30 2 3 E:\Palancia\TLS\Z18_recortado_filtered_ground2.las","Mon Jan 21 09:44:11 2019","Mon Jan 21 09:44:14 2019",3,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\Z18_recortado_filtered_ground2.dtm","Mon Jan 21 09:44:14 2019","Mon Jan 21 09:44:14 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\Z19_recortado_filtered_ground2.dtm 0.1 m m 1 30 2 3 E:\Palancia\TLS\Z19_recortado_filtered_ground2.las","Mon Jan 21 09:44:14 2019","Mon Jan 21 09:44:16 2019",2,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\Z19_recortado_filtered_ground2.dtm","Mon Jan 21 09:44:16 2019","Mon Jan 21 09:44:16 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\Z20_recortado_filtered_ground2.dtm 0.1 m m 1 30 2 3 E:\Palancia\TLS\Z20_recortado_filtered_ground2.las","Mon Jan 21 09:44:16 2019","Mon Jan 21 09:44:19 2019",3,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\Z20_recortado_filtered_ground2.dtm","Mon Jan 21 09:44:19 2019","Mon Jan 21 09:44:19 2019",0,Success
"GridSurfaceCreate",2.04,"Aug  6 2018 10:55:02"," E:\Palancia\TLS\Photogrammetry_ground.dtm 0.1 m m 1 30 2 3 E:\Palancia\TLS\Photoscan_las_Clip_ground.las","Mon Jan 21 09:44:19 2019","Mon Jan 21 09:44:19 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\Photogrammetry_ground.dtm","Mon Jan 21 09:44:19 2019","Mon Jan 21 09:44:19 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," Z18_canopy_surface.dtm 0.01 m m 1 30 2 3 Z18_recortado_filtered.las","Mon Jan 21 09:54:24 2019","Mon Jan 21 09:54:29 2019",5,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster Z20_recortado_filtered_ground2.dtm","Mon Jan 21 09:55:07 2019","Mon Jan 21 09:55:07 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster Z18_canopy_surface.dtm","Mon Jan 21 09:55:34 2019","Mon Jan 21 09:55:34 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," Photogrammetry_canopy_surface.dtm 0.01 m m 1 30 2 3 Photoscan_las_Clip.las","Mon Jan 21 10:03:45 2019","Mon Jan 21 10:03:45 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster Photogrammetry_canopy_surface.dtm","Mon Jan 21 10:04:00 2019","Mon Jan 21 10:04:01 2019",1,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," 0.01 m m 1 30 2 3 E:\Palancia\TLS\Z18_recortado_filtered.las E:\Palancia\TLS\Z18_Canopymodel.dtm","Mon Jan 21 10:28:05 2019","Mon Jan 21 10:28:05 2019",0,Errors
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," E:\Palancia\TLS\Z18_Canopymodel.dtm 0.01 m m 1 30 2 3 E:\Palancia\TLS\Z18_recortado_filtered.las","Mon Jan 21 10:28:35 2019","Mon Jan 21 10:28:40 2019",5,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\Z18_Canopymodel.dtm","Mon Jan 21 10:28:40 2019","Mon Jan 21 10:28:40 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," E:\Palancia\TLS\Z18_Canopymodel.dtm 0.01 m m 1 30 2 3 E:\Palancia\TLS\Z18_recortado_filtered.las","Mon Jan 21 10:30:02 2019","Mon Jan 21 10:30:07 2019",5,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\Z18_Canopymodel.dtm","Mon Jan 21 10:30:07 2019","Mon Jan 21 10:30:07 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," E:\Palancia\TLS\Z19_Canopymodel.dtm 0.01 m m 1 30 2 3 E:\Palancia\TLS\Z19_recortado_filtered.las","Mon Jan 21 10:30:07 2019","Mon Jan 21 10:30:11 2019",4,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\Z19_Canopymodel.dtm","Mon Jan 21 10:30:11 2019","Mon Jan 21 10:30:12 2019",1,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," E:\Palancia\TLS\Z20_Canopymodel.dtm 0.01 m m 1 30 2 3 E:\Palancia\TLS\Z20_recortado_filtered.las","Mon Jan 21 10:30:12 2019","Mon Jan 21 10:30:16 2019",4,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\Z20_Canopymodel.dtm","Mon Jan 21 10:30:16 2019","Mon Jan 21 10:30:16 2019",0,Success
"CanopyModel",1.97,"Aug  6 2018 10:55:44"," E:\Palancia\TLS\Photogrammetry_Canopymodel.dtm 0.01 m m 1 30 2 3 E:\Palancia\TLS\Photoscan_las_Clip.las","Mon Jan 21 10:30:16 2019","Mon Jan 21 10:30:16 2019",0,Success
"DTM2ASCII",1.41,"Aug  6 2018 10:54:46"," /raster E:\Palancia\TLS\Photogrammetry_Canopymodel.dtm","Mon Jan 21 10:30:16 2019","Mon Jan 21 10:30:17 2019",1,Success
"GridMetrics",3.45,"Aug  6 2018 10:53:26"," Z18_recortado_filtered_ground2.dtm 2.5 1 Z18_metrics.csv Z18_recortado_filtered.las","Mon Jan 21 10:58:03 2019","Mon Jan 21 10:58:14 2019",11,Success
"GridMetrics",3.45,"Aug  6 2018 10:53:26"," E:\Palancia\TLS\Z18_recortado_filtered_ground2.dtm 2.5 1 E:\Palancia\TLS\Z18_GridMetrics.csv E:\Palancia\TLS\Z18_recortado_filtered.las","Mon Jan 21 11:45:07 2019","Mon Jan 21 11:45:18 2019",11,Success
"GridMetrics",3.45,"Aug  6 2018 10:53:26"," E:\Palancia\TLS\Z19_recortado_filtered_ground2.dtm 2.5 1 E:\Palancia\TLS\Z19_GridMetrics.csv E:\Palancia\TLS\Z19_recortado_filtered.las","Mon Jan 21 11:45:18 2019","Mon Jan 21 11:45:27 2019",9,Success
"GridMetrics",3.45,"Aug  6 2018 10:53:26"," E:\Palancia\TLS\Z20_recortado_filtered_ground2.dtm 2.5 1 E:\Palancia\TLS\Z20_GridMetrics.csv E:\Palancia\TLS\Z20_recortado_filtered.las","Mon Jan 21 11:45:27 2019","Mon Jan 21 11:45:36 2019",9,Success
"GridMetrics",3.45,"Aug  6 2018 10:53:26"," E:\Palancia\TLS\Photogrammetry_ground.dtm 2.5 1 E:\Palancia\TLS\Photogrammetry_GridMetrics.csv E:\Palancia\TLS\Photoscan_las_Clip.las","Mon Jan 21 11:45:36 2019","Mon Jan 21 11:45:36 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:/Palancia/TLS/6_Ground/UAV_Clip_Z20_filtered.lasground.las 5 E:/Palancia/TLS/5_Photogrammetry_Clip/UAV_Clip_Z20_filtered.las","Mon Jan 21 16:07:58 2019","Mon Jan 21 16:07:58 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:/Palancia/TLS/6_Ground/UAV_Clip_Z19_filtered.lasground.las 5 E:/Palancia/TLS/5_Photogrammetry_Clip/UAV_Clip_Z19_filtered.las","Mon Jan 21 16:08:24 2019","Mon Jan 21 16:08:24 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:/Palancia/TLS/6_Ground/UAV_Clip_Z18_filtered.lasground.las 5 E:/Palancia/TLS/5_Photogrammetry_Clip/UAV_Clip_Z18_filtered.las","Mon Jan 21 16:08:49 2019","Mon Jan 21 16:08:49 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.3 /iterations:8 E:/Palancia/TLS/6_Ground/Z20_filteredground.las 1 E:/Palancia/TLS/3_TLS_Noise/Z20_filtered_cleaned.las","Mon Jan 21 16:09:48 2019","Mon Jan 21 16:10:11 2019",23,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.3 /iterations:8 E:/Palancia/TLS/6_Ground/Z20_filteredground.las 1 E:/Palancia/TLS/3_TLS_Noise/Z20_filtered_cleaned.las","Mon Jan 21 16:11:31 2019","Mon Jan 21 16:11:54 2019",23,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.3 /iterations:20 E:/Palancia/TLS/6_Ground/Z20_filteredground2.las 5 E:/Palancia/TLS/6_Ground/Z20_filteredground.las","Mon Jan 21 16:11:54 2019","Mon Jan 21 16:12:21 2019",27,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:/Palancia/TLS/6_Ground/UAV_Clip_Z20_filteredground.las 5 E:/Palancia/TLS/5_Photogrammetry_Clip/UAV_Clip_Z20_filtered.las","Mon Jan 21 16:12:21 2019","Mon Jan 21 16:12:21 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.3 /iterations:8 E:/Palancia/TLS/6_Ground/Z20_filtered_ground.las 1 E:/Palancia/TLS/3_TLS_Noise/Z20_filtered_cleaned.las","Mon Jan 21 16:12:50 2019","Mon Jan 21 16:13:13 2019",23,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.3 /iterations:20 E:/Palancia/TLS/6_Ground/Z20_filteredground2.las 5 E:/Palancia/TLS/6_Ground/Z20_filtered_ground.las","Mon Jan 21 16:13:13 2019","Mon Jan 21 16:13:40 2019",27,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:/Palancia/TLS/6_Ground/UAV_Clip_Z20_filtered_ground.las 5 E:/Palancia/TLS/5_Photogrammetry_Clip/UAV_Clip_Z20_filtered.las","Mon Jan 21 16:13:40 2019","Mon Jan 21 16:13:40 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.25 /iterations:8 E:/Palancia/TLS/6_Ground/Z19_filteredground.las 1 E:/Palancia/TLS/3_TLS_Noise/Z19_filtered_cleaned.las","Mon Jan 21 16:14:06 2019","Mon Jan 21 16:14:27 2019",21,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.25 /iterations:20 E:/Palancia/TLS/6_Ground/Z19_filteredground2.las 5 E:/Palancia/TLS/6_Ground/Z19_filtered_ground.las","Mon Jan 21 16:14:27 2019","Mon Jan 21 16:14:27 2019",0,Errors
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.1 /iterations:18 E:/Palancia/TLS/6_Ground/UAV_Clip_Z19_filtered_ground.las 5 E:/Palancia/TLS/5_Photogrammetry_Clip/UAV_Clip_Z19_filtered.las","Mon Jan 21 16:14:27 2019","Mon Jan 21 16:14:27 2019",0,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /gparam:0 /wparam:0.2 /iterations:8 E:/Palancia/TLS/6_Ground/Z18_filteredground.las 1 E:/Palancia/TLS/3_TLS_Noise/Z18_filtered_cleaned.las","Mon Jan 21 16:14:52 2019","Mon Jan 21 16:15:19 2019",27,Success
"GroundFilter",1.81,"Aug  6 2018 10:55:53"," /finalsmooth /gparam:0 /wparam:0.18 /iterations:20 E:/Palancia/TLS/6_Ground/Z18_filteredground2.las 5 E:/Palancia/TLS/6_Ground/Z18_filtered_ground.las","Mon Jan 21 16:15:19 2019","Mon Jan 21 16:15:19 2019",0,Errors
